dependent_feature,independent_feature,beta,t_statistic,p,n,CHEMICAL_ID,SUB_PATHWAY,SUPER_PATHWAY,BIOCHEMICAL_NAME,CAS,KEGG,HMDB,PUBCHEM,q
sleep_minutesAsleep,metabolite_1256,0.17570939852733125,2.669550027196415,0.0076511934912311345,2213.0,1256,Phospholipid Metabolism,Lipid,choline,67-48-1,C00114,HMDB00097,305.0,0.07861054798419188
sleep_restlessDuration,metabolite_1256,0.2563044189541107,2.9457311651562965,0.0032579728012374866,2080.0,1256,Phospholipid Metabolism,Lipid,choline,67-48-1,C00114,HMDB00097,305.0,0.04749596024290541
sleep_awakeDuration,metabolite_1268,-0.17057311491828173,-2.523930193986583,0.011679895811349214,2070.0,1268,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylleucine,2566-39-4,,HMDB11171,151023.0,0.10378886640573386
sleep_awakeningsCount,metabolite_1268,0.22732948375030385,2.9650087747019085,0.003058637737638675,2260.0,1268,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylleucine,2566-39-4,,HMDB11171,151023.0,0.04532497790335993
sleep_efficiency,metabolite_1268,-0.0022546759145006976,-1.195090258311411,0.232184563634904,2149.0,1268,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylleucine,2566-39-4,,HMDB11171,151023.0,0.5340740026638261
sleep_minutesAfterWakeup,metabolite_1268,0.10444164640113812,1.3450826191826133,0.17875650057133172,1946.0,1268,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylleucine,2566-39-4,,HMDB11171,151023.0,0.4787946000731276
sleep_minutesAsleep,metabolite_1268,-0.09974171406070205,-2.130779640027862,0.03321831331914586,2207.0,1268,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylleucine,2566-39-4,,HMDB11171,151023.0,0.1880638901439503
sleep_restlessDuration,metabolite_1268,0.025514926909871023,0.4107397423134087,0.6813060595760561,2077.0,1268,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylleucine,2566-39-4,,HMDB11171,151023.0,0.865312878173508
sleep_awakeDuration,metabolite_1342,0.04136110381509714,0.860775426299572,0.3894652808957586,2008.0,1342,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-methoxytyrosine,300-48-1,,HMDB01434,1670.0,0.6901365719946524
sleep_awakeningsCount,metabolite_1342,0.04850731100227884,0.8799943445222689,0.37895896982245303,2204.0,1342,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-methoxytyrosine,300-48-1,,HMDB01434,1670.0,0.6804609464787988
sleep_efficiency,metabolite_1342,-0.0016209599685768842,-1.2167534723153315,0.22383593849395989,2097.0,1342,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-methoxytyrosine,300-48-1,,HMDB01434,1670.0,0.5247157984512906
sleep_minutesAfterWakeup,metabolite_1342,0.021188872777958844,0.3881873607052592,0.6979213367847689,1895.0,1342,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-methoxytyrosine,300-48-1,,HMDB01434,1670.0,0.8751495799214962
sleep_minutesAsleep,metabolite_1342,0.04015492253125663,1.2085864407010674,0.22695554304881158,2151.0,1342,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-methoxytyrosine,300-48-1,,HMDB01434,1670.0,0.5293668863029681
sleep_restlessDuration,metabolite_1342,0.09890493323965367,2.2847647361855805,0.022430606450911727,2021.0,1342,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-methoxytyrosine,300-48-1,,HMDB01434,1670.0,0.15224100325026815
sleep_awakeDuration,metabolite_1442,0.06122957841544761,1.3212970089068465,0.1865491560330896,2074.0,1442,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,beta-hydroxyisovalerate,625-08-1,,HMDB00754,69362.0,0.4872862700447871
sleep_awakeningsCount,metabolite_1442,-0.08130301961775424,-1.5287216094702079,0.1264742247032287,2262.0,1442,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,beta-hydroxyisovalerate,625-08-1,,HMDB00754,69362.0,0.39676979271884305
sleep_efficiency,metabolite_1442,-0.0032466256228102677,-2.52232462034984,0.011730332069678377,2151.0,1442,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,beta-hydroxyisovalerate,625-08-1,,HMDB00754,69362.0,0.10378886640573386
sleep_minutesAfterWakeup,metabolite_1442,0.09572537186171724,1.806450702016914,0.07100303106337968,1953.0,1442,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,beta-hydroxyisovalerate,625-08-1,,HMDB00754,69362.0,0.28734344350404567
sleep_minutesAsleep,metabolite_1442,0.04222354231807675,1.312845507191233,0.18937187721173881,2216.0,1442,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,beta-hydroxyisovalerate,625-08-1,,HMDB00754,69362.0,0.4892106827969919
sleep_restlessDuration,metabolite_1442,0.08124640801724348,1.937103330414375,0.05286855006531916,2086.0,1442,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,beta-hydroxyisovalerate,625-08-1,,HMDB00754,69362.0,0.2466813544090854
sleep_awakeDuration,metabolite_1489,0.18811298076739708,3.3677537363218426,0.0007717609463868243,2077.0,1489,Endocannabinoid,Lipid,palmitoyl ethanolamide,544-31-0,C16512,HMDB02100,4671.0,0.017417901861131926
sleep_awakeningsCount,metabolite_1489,-0.018710816373780075,-0.29650584296805643,0.7668710623107158,2274.0,1489,Endocannabinoid,Lipid,palmitoyl ethanolamide,544-31-0,C16512,HMDB02100,4671.0,0.9113246332020271
sleep_efficiency,metabolite_1489,-0.0017521477411321026,-1.144396357987903,0.2525863300257597,2171.0,1489,Endocannabinoid,Lipid,palmitoyl ethanolamide,544-31-0,C16512,HMDB02100,4671.0,0.5556487211088694
sleep_minutesAfterWakeup,metabolite_1489,0.09132966726863034,1.4390020367891323,0.15031059927288248,1963.0,1489,Endocannabinoid,Lipid,palmitoyl ethanolamide,544-31-0,C16512,HMDB02100,4671.0,0.4368331374119147
sleep_minutesAsleep,metabolite_1489,0.07318527495631738,1.9077489357054493,0.05655327786924789,2223.0,1489,Endocannabinoid,Lipid,palmitoyl ethanolamide,544-31-0,C16512,HMDB02100,4671.0,0.25505717460428357
sleep_restlessDuration,metabolite_1489,0.0702152430131596,1.3910812808813462,0.16434948723363357,2096.0,1489,Endocannabinoid,Lipid,palmitoyl ethanolamide,544-31-0,C16512,HMDB02100,4671.0,0.45766708009200796
sleep_awakeDuration,metabolite_1518,0.17063057460182968,3.3242082988205737,0.0009024460111985808,2048.0,1518,Sphingolipid Metabolism,Lipid,N-palmitoyl-sphingosine (d18:1/16:0),24696-26-2,,HMDB04949,5283564.0,0.01941876880302511
sleep_awakeningsCount,metabolite_1518,-0.1592700196994905,-2.6714328238609983,0.0076079169731077265,2238.0,1518,Sphingolipid Metabolism,Lipid,N-palmitoyl-sphingosine (d18:1/16:0),24696-26-2,,HMDB04949,5283564.0,0.07857466426033394
sleep_efficiency,metabolite_1518,-0.0002943819130720171,-0.20436224258038274,0.8380901149254026,2128.0,1518,Sphingolipid Metabolism,Lipid,N-palmitoyl-sphingosine (d18:1/16:0),24696-26-2,,HMDB04949,5283564.0,0.941019583661037
sleep_minutesAfterWakeup,metabolite_1518,0.00016502247998109157,0.0027952353520909953,0.9977700202884787,1921.0,1518,Sphingolipid Metabolism,Lipid,N-palmitoyl-sphingosine (d18:1/16:0),24696-26-2,,HMDB04949,5283564.0,0.9988811227609604
sleep_minutesAsleep,metabolite_1518,0.09556074082450855,2.6675230868657804,0.007697914934533383,2191.0,1518,Sphingolipid Metabolism,Lipid,N-palmitoyl-sphingosine (d18:1/16:0),24696-26-2,,HMDB04949,5283564.0,0.0789402151271351
sleep_restlessDuration,metabolite_1518,0.12690451954159582,2.687722358313189,0.007252434546639554,2060.0,1518,Sphingolipid Metabolism,Lipid,N-palmitoyl-sphingosine (d18:1/16:0),24696-26-2,,HMDB04949,5283564.0,0.07685585843727653
sleep_awakeDuration,metabolite_1526,0.06553285713515726,1.8942219338279873,0.05833598939907363,2068.0,1526,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),26662-94-2,,HMDB05320,5283496.0,0.25919631533657594
sleep_awakeningsCount,metabolite_1526,-0.033618666423966,-0.8591053635149188,0.39037406767315375,2261.0,1526,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),26662-94-2,,HMDB05320,5283496.0,0.6906125683925848
sleep_efficiency,metabolite_1526,0.0006753663014683953,0.7093354749096555,0.47819380867828487,2149.0,1526,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),26662-94-2,,HMDB05320,5283496.0,0.745484798847014
sleep_minutesAfterWakeup,metabolite_1526,0.012263337406202578,0.3111589375256569,0.7557134012715194,1945.0,1526,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),26662-94-2,,HMDB05320,5283496.0,0.9055989418384893
sleep_minutesAsleep,metabolite_1526,0.06781585060242795,2.838996461294794,0.0045672451314082456,2208.0,1526,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),26662-94-2,,HMDB05320,5283496.0,0.05861132085578636
sleep_restlessDuration,metabolite_1526,0.04434779787883502,1.4079498856857153,0.15929679573587685,2075.0,1526,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),26662-94-2,,HMDB05320,5283496.0,0.4506186217192869
sleep_awakeDuration,metabolite_1528,0.09110478092043182,2.768203841843099,0.005689940516296787,1964.0,1528,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),,,HMDB09784,,0.06617152450935351
sleep_awakeningsCount,metabolite_1528,-0.04108997592061062,-1.0901091735013952,0.2757882469629593,2147.0,1528,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),,,HMDB09784,,0.5806408290859494
sleep_efficiency,metabolite_1528,-7.460466231837466e-05,-0.08129006470565876,0.9352193003778385,2042.0,1528,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),,,HMDB09784,,0.9761044829444577
sleep_minutesAfterWakeup,metabolite_1528,-0.05036745859798244,-1.3395629025256595,0.18055363922344217,1847.0,1528,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),,,HMDB09784,,0.48094139751666526
sleep_minutesAsleep,metabolite_1528,0.04941090423534539,2.1823041667741347,0.0291983549117464,2100.0,1528,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),,,HMDB09784,,0.173644902308666
sleep_restlessDuration,metabolite_1528,0.035495989133608685,1.1765617160974802,0.23951350240409866,1973.0,1528,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),,,HMDB09784,,0.541011654927851
sleep_awakeDuration,metabolite_1537,0.11469715752627858,0.8270051995516865,0.40833050516957237,2062.0,1537,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),40811-94-7,,HMDB07973,5287971.0,0.7036297795580405
sleep_awakeningsCount,metabolite_1537,-0.035943345850529496,-0.22658725358652396,0.8207653332669171,2260.0,1537,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),40811-94-7,,HMDB07973,5287971.0,0.9355892239310547
sleep_efficiency,metabolite_1537,0.006478435028329052,1.6721957065365898,0.09463205688673233,2153.0,1537,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),40811-94-7,,HMDB07973,5287971.0,0.33837091977217393
sleep_minutesAfterWakeup,metabolite_1537,-0.019698888702456376,-0.12288549595005212,0.9022105855939672,1942.0,1537,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),40811-94-7,,HMDB07973,5287971.0,0.9646231711979898
sleep_minutesAsleep,metabolite_1537,0.173495127525787,1.811769395339991,0.07015869469420366,2206.0,1537,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),40811-94-7,,HMDB07973,5287971.0,0.2856120748532336
sleep_restlessDuration,metabolite_1537,0.09801403056054636,0.7658861289307584,0.4438317624508571,2076.0,1537,Phospholipid Metabolism,Lipid,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),40811-94-7,,HMDB07973,5287971.0,0.7237085101082906
sleep_awakeDuration,metabolite_1538,-0.139036328265501,-1.874064204498122,0.061064055083751394,2060.0,1538,Sphingolipid Metabolism,Lipid,stearoyl sphingomyelin (d18:1/18:0),85187-10-6;85187-10-6,C00550,HMDB01348,6453725.0,0.26562863961431854
sleep_awakeningsCount,metabolite_1538,0.030223030513840538,0.3574294373998925,0.7208040746374453,2251.0,1538,Sphingolipid Metabolism,Lipid,stearoyl sphingomyelin (d18:1/18:0),85187-10-6;85187-10-6,C00550,HMDB01348,6453725.0,0.8872700088074806
sleep_efficiency,metabolite_1538,-0.00016917875439494004,-0.08276112356829497,0.9340492546830179,2146.0,1538,Sphingolipid Metabolism,Lipid,stearoyl sphingomyelin (d18:1/18:0),85187-10-6;85187-10-6,C00550,HMDB01348,6453725.0,0.975551073484021
sleep_minutesAfterWakeup,metabolite_1538,0.060388800762195424,0.7193244135373889,0.4720283703131777,1940.0,1538,Sphingolipid Metabolism,Lipid,stearoyl sphingomyelin (d18:1/18:0),85187-10-6;85187-10-6,C00550,HMDB01348,6453725.0,0.7410131052006055
sleep_minutesAsleep,metabolite_1538,-0.1094612428501766,-2.133930241887428,0.032959649011795995,2198.0,1538,Sphingolipid Metabolism,Lipid,stearoyl sphingomyelin (d18:1/18:0),85187-10-6;85187-10-6,C00550,HMDB01348,6453725.0,0.18694463382715837
sleep_restlessDuration,metabolite_1538,-0.11603882220238795,-1.729011930299975,0.08395692510420649,2073.0,1538,Sphingolipid Metabolism,Lipid,stearoyl sphingomyelin (d18:1/18:0),85187-10-6;85187-10-6,C00550,HMDB01348,6453725.0,0.31132762250864104
sleep_awakeDuration,metabolite_1539,0.3827803067617374,3.733007175271212,0.00019438115759541988,2058.0,1539,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),26853-31-6;26853-31-6,,HMDB07972,6436017.0,0.006553074775435592
sleep_awakeningsCount,metabolite_1539,-0.18890397605995657,-1.6240763435370043,0.10450033779027154,2253.0,1539,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),26853-31-6;26853-31-6,,HMDB07972,6436017.0,0.3556308025493531
sleep_efficiency,metabolite_1539,0.00252891597040128,0.8966432597525748,0.3700104904257875,2148.0,1539,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),26853-31-6;26853-31-6,,HMDB07972,6436017.0,0.6724516797023914
sleep_minutesAfterWakeup,metabolite_1539,0.023153193802482028,0.1944368609838611,0.8458543463423016,1940.0,1539,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),26853-31-6;26853-31-6,,HMDB07972,6436017.0,0.9436480546370992
sleep_minutesAsleep,metabolite_1539,0.2723537347086138,3.865465221406096,0.00011411158765012547,2201.0,1539,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),26853-31-6;26853-31-6,,HMDB07972,6436017.0,0.004389010559283432
sleep_restlessDuration,metabolite_1539,0.28349628882255157,3.033519307023034,0.0024473830453422404,2075.0,1539,Phospholipid Metabolism,Lipid,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),26853-31-6;26853-31-6,,HMDB07972,6436017.0,0.03859995364495919
sleep_awakeDuration,metabolite_1547,-0.03734999234973185,-0.8267697308520856,0.40846297093100115,2083.0,1547,,,N-stearoyl-sphingosine (d18:1/18:0)*,104404-17-3,,HMDB04950,5283565.0,0.7036297795580405
sleep_awakeningsCount,metabolite_1547,0.024788155501113948,0.4839125425072633,0.6284947822834204,2277.0,1547,,,N-stearoyl-sphingosine (d18:1/18:0)*,104404-17-3,,HMDB04950,5283565.0,0.8337680412289152
sleep_efficiency,metabolite_1547,-0.0012886331773562826,-1.0370591128407924,0.29982482082754935,2167.0,1547,,,N-stearoyl-sphingosine (d18:1/18:0)*,104404-17-3,,HMDB04950,5283565.0,0.6023296400535573
sleep_minutesAfterWakeup,metabolite_1547,-0.0003658562291364031,-0.007174308732416514,0.9942765154292272,1958.0,1547,,,N-stearoyl-sphingosine (d18:1/18:0)*,104404-17-3,,HMDB04950,5283565.0,0.9972345712579493
sleep_minutesAsleep,metabolite_1547,-0.059606902499264626,-1.9195166291355539,0.05504760635921305,2225.0,1547,,,N-stearoyl-sphingosine (d18:1/18:0)*,104404-17-3,,HMDB04950,5283565.0,0.2507473678774905
sleep_restlessDuration,metabolite_1547,-0.041550422503748054,-1.0168645391829416,0.3093361373039273,2095.0,1547,,,N-stearoyl-sphingosine (d18:1/18:0)*,104404-17-3,,HMDB04950,5283565.0,0.6139117598017754
sleep_awakeDuration,metabolite_1628,0.0146993568353811,0.8523730391318148,0.39410713512132955,2055.0,1628,Primary Bile Acid Metabolism,Lipid,glycochenodeoxycholate,16564-43-5,C05466,HMDB00637,12544.0,0.6940299989697851
sleep_awakeningsCount,metabolite_1628,-0.0035485766046391884,-0.1821254538032596,0.855500827038034,2245.0,1628,Primary Bile Acid Metabolism,Lipid,glycochenodeoxycholate,16564-43-5,C05466,HMDB00637,12544.0,0.946772971079843
sleep_efficiency,metabolite_1628,-0.0011620607194031795,-2.4677173784554576,0.013676099680562444,2138.0,1628,Primary Bile Acid Metabolism,Lipid,glycochenodeoxycholate,16564-43-5,C05466,HMDB00637,12544.0,0.1124525635319418
sleep_minutesAfterWakeup,metabolite_1628,0.0260220582744185,1.3547716466256883,0.17565004126351533,1931.0,1628,Primary Bile Acid Metabolism,Lipid,glycochenodeoxycholate,16564-43-5,C05466,HMDB00637,12544.0,0.47529673658272104
sleep_minutesAsleep,metabolite_1628,0.025959689386839912,2.211934841248871,0.027074609939230526,2193.0,1628,Primary Bile Acid Metabolism,Lipid,glycochenodeoxycholate,16564-43-5,C05466,HMDB00637,12544.0,0.1657666810581265
sleep_restlessDuration,metabolite_1628,0.04919616178839262,3.1837897613084585,0.0014754215332670373,2064.0,1628,Primary Bile Acid Metabolism,Lipid,glycochenodeoxycholate,16564-43-5,C05466,HMDB00637,12544.0,0.026886566724467563
sleep_awakeDuration,metabolite_1629,0.014418715324442503,0.9009810144394051,0.367708993786776,1977.0,1629,Primary Bile Acid Metabolism,Lipid,taurochenodeoxycholate,6009-98-9,C05465,HMDB00951,387316.0,0.6706797663554298
sleep_awakeningsCount,metabolite_1629,-0.025772317324146435,-1.4102958564097434,0.15859706223192224,2164.0,1629,Primary Bile Acid Metabolism,Lipid,taurochenodeoxycholate,6009-98-9,C05465,HMDB00951,387316.0,0.44977526481545144
sleep_efficiency,metabolite_1629,-0.0004909147751183225,-1.1317952145809906,0.2578533662517802,2058.0,1629,Primary Bile Acid Metabolism,Lipid,taurochenodeoxycholate,6009-98-9,C05465,HMDB00951,387316.0,0.5615824516038433
sleep_minutesAfterWakeup,metabolite_1629,0.01307249546388909,0.7278689784927374,0.46678630418473976,1857.0,1629,Primary Bile Acid Metabolism,Lipid,taurochenodeoxycholate,6009-98-9,C05465,HMDB00951,387316.0,0.7388388207746909
sleep_minutesAsleep,metabolite_1629,0.008312955552132018,0.7556158255603524,0.4499644692351854,2111.0,1629,Primary Bile Acid Metabolism,Lipid,taurochenodeoxycholate,6009-98-9,C05465,HMDB00951,387316.0,0.7282263771653409
sleep_restlessDuration,metabolite_1629,0.015413933467913027,1.0724961294649042,0.2836286128198417,1985.0,1629,Primary Bile Acid Metabolism,Lipid,taurochenodeoxycholate,6009-98-9,C05465,HMDB00951,387316.0,0.5875164122696721
sleep_awakeDuration,metabolite_1648,-0.004044284831683958,-0.25064401941860415,0.8021191772269851,1741.0,1648,Primary Bile Acid Metabolism,Lipid,taurocholate,145-42-6,C05122,HMDB00036,6675.0,0.9278642165906836
sleep_awakeningsCount,metabolite_1648,-0.016345548772511844,-0.8979138577906798,0.3693460254174542,1902.0,1648,Primary Bile Acid Metabolism,Lipid,taurocholate,145-42-6,C05122,HMDB00036,6675.0,0.672098922404347
sleep_efficiency,metabolite_1648,-4.157787679532482e-05,-0.09500357644680751,0.9243226019499238,1808.0,1648,Primary Bile Acid Metabolism,Lipid,taurocholate,145-42-6,C05122,HMDB00036,6675.0,0.9709437419509034
sleep_minutesAfterWakeup,metabolite_1648,0.008822324610856809,0.49126255040626254,0.6233072274005367,1637.0,1648,Primary Bile Acid Metabolism,Lipid,taurocholate,145-42-6,C05122,HMDB00036,6675.0,0.8318504875343818
sleep_minutesAsleep,metabolite_1648,-0.006209657298905124,-0.5634961404396006,0.5731655275194829,1861.0,1648,Primary Bile Acid Metabolism,Lipid,taurocholate,145-42-6,C05122,HMDB00036,6675.0,0.8047268013255278
sleep_restlessDuration,metabolite_1648,-0.014013486478662802,-0.9730168835792415,0.33068054403803726,1750.0,1648,Primary Bile Acid Metabolism,Lipid,taurocholate,145-42-6,C05122,HMDB00036,6675.0,0.6345396138531387
sleep_awakeDuration,metabolite_1668,0.0042684567768318474,0.271881589655587,0.785743274247279,1873.0,1668,Secondary Bile Acid Metabolism,Lipid,taurodeoxycholate,207737-97-1,C05463,HMDB00896,2733768.0,0.9211413369049902
sleep_awakeningsCount,metabolite_1668,-0.017217800695346733,-0.9804899843162449,0.3269610892123833,2046.0,1668,Secondary Bile Acid Metabolism,Lipid,taurodeoxycholate,207737-97-1,C05463,HMDB00896,2733768.0,0.6299860301084618
sleep_efficiency,metabolite_1668,7.224882248480793e-05,0.17199992197370417,0.8634556417121841,1943.0,1668,Secondary Bile Acid Metabolism,Lipid,taurodeoxycholate,207737-97-1,C05463,HMDB00896,2733768.0,0.9489567504880849
sleep_minutesAfterWakeup,metabolite_1668,-0.004778115740238487,-0.2737560424739437,0.7843045237732535,1759.0,1668,Secondary Bile Acid Metabolism,Lipid,taurodeoxycholate,207737-97-1,C05463,HMDB00896,2733768.0,0.9206470081586083
sleep_minutesAsleep,metabolite_1668,0.0006193906189974597,0.057343363738163525,0.9542774406619342,2003.0,1668,Secondary Bile Acid Metabolism,Lipid,taurodeoxycholate,207737-97-1,C05463,HMDB00896,2733768.0,0.981442493741523
sleep_restlessDuration,metabolite_1668,0.0004920140253240751,0.03563647634388699,0.9715760365295356,1880.0,1668,Secondary Bile Acid Metabolism,Lipid,taurodeoxycholate,207737-97-1,C05463,HMDB00896,2733768.0,0.9869078762480229
sleep_awakeDuration,metabolite_1869,0.002619115506902448,0.20627940027749225,0.8365938981581329,1993.0,1869,Benzoate Metabolism,Xenobiotics,2-hydroxyhippurate (salicylurate),487-54-7,C07588,HMDB00840,10253.0,0.9407951990027833
sleep_awakeningsCount,metabolite_1869,0.006238649982941629,0.43756588024811993,0.6617446751756757,2179.0,1869,Benzoate Metabolism,Xenobiotics,2-hydroxyhippurate (salicylurate),487-54-7,C07588,HMDB00840,10253.0,0.8525079479096237
sleep_efficiency,metabolite_1869,0.00018306158522399555,0.5362010041164047,0.5918776169805191,2072.0,1869,Benzoate Metabolism,Xenobiotics,2-hydroxyhippurate (salicylurate),487-54-7,C07588,HMDB00840,10253.0,0.8137956294786817
sleep_minutesAfterWakeup,metabolite_1869,-0.01359837434895811,-0.9446061033076721,0.3449822348996171,1882.0,1869,Benzoate Metabolism,Xenobiotics,2-hydroxyhippurate (salicylurate),487-54-7,C07588,HMDB00840,10253.0,0.6520091713554782
sleep_minutesAsleep,metabolite_1869,0.003947078293655191,0.45047745881961837,0.6524124205974042,2128.0,1869,Benzoate Metabolism,Xenobiotics,2-hydroxyhippurate (salicylurate),487-54-7,C07588,HMDB00840,10253.0,0.8481833204874424
sleep_restlessDuration,metabolite_1869,-0.007812815952641626,-0.6968873809588884,0.485954877420132,2000.0,1869,Benzoate Metabolism,Xenobiotics,2-hydroxyhippurate (salicylurate),487-54-7,C07588,HMDB00840,10253.0,0.7508224869814311
sleep_awakeDuration,metabolite_2050,0.007047561017866674,0.27826611954673325,0.7808359412583239,2080.0,2050,Polyunsaturated Fatty Acid (n3 and n6),Lipid,eicosapentaenoate (EPA; 20:5n3),10-2005-9;10417-94-4,C06428,HMDB01999,446284.0,0.9193595349892071
sleep_awakeningsCount,metabolite_2050,0.1324956906123594,4.613481140399641,4.181111793875977e-06,2276.0,2050,Polyunsaturated Fatty Acid (n3 and n6),Lipid,eicosapentaenoate (EPA; 20:5n3),10-2005-9;10417-94-4,C06428,HMDB01999,446284.0,0.00037588195026945037
sleep_efficiency,metabolite_2050,-0.0003624906663093515,-0.5211379367065485,0.6023243054343245,2167.0,2050,Polyunsaturated Fatty Acid (n3 and n6),Lipid,eicosapentaenoate (EPA; 20:5n3),10-2005-9;10417-94-4,C06428,HMDB01999,446284.0,0.8196108232877766
sleep_minutesAfterWakeup,metabolite_2050,0.0022192520109854358,0.0763534406954647,0.9391457752042096,1957.0,2050,Polyunsaturated Fatty Acid (n3 and n6),Lipid,eicosapentaenoate (EPA; 20:5n3),10-2005-9;10417-94-4,C06428,HMDB01999,446284.0,0.9766246985640075
sleep_minutesAsleep,metabolite_2050,-0.057555445560257636,-3.3089477928255278,0.0009515256140807539,2222.0,2050,Polyunsaturated Fatty Acid (n3 and n6),Lipid,eicosapentaenoate (EPA; 20:5n3),10-2005-9;10417-94-4,C06428,HMDB01999,446284.0,0.019914033037751952
sleep_restlessDuration,metabolite_2050,-0.05156625740309037,-2.2439210662525833,0.02494243984322739,2092.0,2050,Polyunsaturated Fatty Acid (n3 and n6),Lipid,eicosapentaenoate (EPA; 20:5n3),10-2005-9;10417-94-4,C06428,HMDB01999,446284.0,0.15982451113663215
sleep_awakeDuration,metabolite_2051,0.07541192767945266,1.5785691596304152,0.1145921860626361,2026.0,2051,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,methylsuccinate,498-21-5,,HMDB01844,10349.0,0.3730297233686537
sleep_awakeningsCount,metabolite_2051,-0.015830069395476588,-0.2884287740229112,0.7730456666325862,2219.0,2051,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,methylsuccinate,498-21-5,,HMDB01844,10349.0,0.9160387358998616
sleep_efficiency,metabolite_2051,-0.0008850139896568743,-0.6667393025695773,0.5050119144370463,2115.0,2051,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,methylsuccinate,498-21-5,,HMDB01844,10349.0,0.7663669637616255
sleep_minutesAfterWakeup,metabolite_2051,0.01481611230656241,0.266961430990301,0.789527920301319,1909.0,2051,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,methylsuccinate,498-21-5,,HMDB01844,10349.0,0.9231982662270356
sleep_minutesAsleep,metabolite_2051,0.06370160486811793,1.9330554471398724,0.05336040929789571,2167.0,2051,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,methylsuccinate,498-21-5,,HMDB01844,10349.0,0.24731503936565266
sleep_restlessDuration,metabolite_2051,0.017283252115043085,0.39548907085914903,0.692523644647824,2040.0,2051,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,methylsuccinate,498-21-5,,HMDB01844,10349.0,0.87177514942736
sleep_awakeDuration,metabolite_2054,0.025004768656137762,0.704724541003827,0.4810616510511857,2067.0,2054,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,ethylmalonate,601-75-2,,HMDB00622,11756.0,0.7473106552640705
sleep_awakeningsCount,metabolite_2054,-0.004523499673530988,-0.11185627222382147,0.9109473682566174,2260.0,2054,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,ethylmalonate,601-75-2,,HMDB00622,11756.0,0.9664929394917771
